year,total,stock,capture,taxa,E1
1982,276520,Boops boops,22614,Boops boops,529671129.4
1982,276520,Dentex dentex,1474,Dentex dentex,529671129.4
1982,276520,Dentex macrophthalmus,124,Dentex macrophthalmus,529671129.4
1982,276520,Dicentrarchus punctatus,34,Dicentrarchus punctatus,529671129.4
1982,276520,Dicentrarchus spp,624,Dicentrarchus spp,529671129.4
1982,276520,Diplodus sargus,462,Diplodus sargus,529671129.4
1982,276520,Diplodus spp,1950,Diplodus spp,529671129.4
1982,276520,Epinephelus spp,1360,Epinephelus spp,529671129.4
1982,276520,Gobiidae,7746,Gobiidae,529671129.4
1982,276520,Lithognathus mormyrus,6,Lithognathus mormyrus,529671129.4
1982,276520,Liza saliens,3,Liza saliens,529671129.4
1982,276520,Mugilidae,17232,Mugilidae,529671129.4
1982,276520,Mullus spp,17571,Mullus spp,529671129.4
1982,276520,Oblada melanura,797,Oblada melanura,529671129.4
1982,276520,Pagellus acarne,173,Pagellus acarne,529671129.4
1982,276520,Pagellus bogaraveo,18,Pagellus bogaraveo,529671129.4
1982,276520,Pagellus spp,3042,Pagellus spp,529671129.4
1982,276520,Pagrus pagrus,892,Pagrus pagrus,529671129.4
1982,276520,Pagrus spp,186,Pagrus spp,529671129.4
1982,276520,Plectorhinchus mediterraneus,67,Plectorhinchus mediterraneus,529671129.4
1982,276520,Sarpa salpa,1470,Sarpa salpa,529671129.4
1982,276520,Saurida undosquamis,161,Saurida undosquamis,529671129.4
1982,276520,Sciaena umbra,47,Sciaena umbra,529671129.4
1982,276520,Sciaenidae,534,Sciaenidae,529671129.4
1982,276520,Serranidae,1036,Serranidae,529671129.4
1982,276520,Siganus spp,23,Siganus spp,529671129.4
1982,276520,Sparidae,4014,Sparidae,529671129.4
1982,276520,Sparisoma cretense,19,Sparisoma cretense,529671129.4
1982,276520,Spondyliosoma cantharus,550,Spondyliosoma cantharus,529671129.4
1982,276520,Synodontidae,353,Synodontidae,529671129.4
1982,276520,Trachinus draco,1,Trachinus draco,529671129.4
1982,276520,Umbrina cirrosa,441,Umbrina cirrosa,529671129.4
1982,276520,Argentina spp,0,Argentina spp,529671129.4
1982,276520,Conger conger,1425,Conger conger,529671129.4
1982,276520,Eutrigla gurnardus,110,Eutrigla gurnardus,529671129.4
1982,276520,Lophius spp,4595,Lophius spp,529671129.4
1982,276520,Perciformes,302,Perciformes,529671129.4
1982,276520,Polyprion americanus,40,Polyprion americanus,529671129.4
1982,276520,Scorpaenidae,1808,Scorpaenidae,529671129.4
1982,276520,Triglidae,3751,Triglidae,529671129.4
1982,276520,Zeus faber,91,Zeus faber,529671129.4
1983,294779,Argyrosomus regius,454,Argyrosomus regius,645268002.7
1983,294779,Boops boops,22880,Boops boops,645268002.7
1983,294779,Dentex dentex,1974,Dentex dentex,645268002.7
1983,294779,Dentex macrophthalmus,96,Dentex macrophthalmus,645268002.7
1983,294779,Dicentrarchus punctatus,19,Dicentrarchus punctatus,645268002.7
1983,294779,Dicentrarchus spp,1440,Dicentrarchus spp,645268002.7
1983,294779,Diplodus sargus,336,Diplodus sargus,645268002.7
1983,294779,Diplodus spp,2891,Diplodus spp,645268002.7
1983,294779,Epinephelus spp,1451,Epinephelus spp,645268002.7
1983,294779,Gobiidae,7336,Gobiidae,645268002.7
1983,294779,Lithognathus mormyrus,7,Lithognathus mormyrus,645268002.7
1983,294779,Liza saliens,26,Liza saliens,645268002.7
1983,294779,Mugilidae,17132,Mugilidae,645268002.7
1983,294779,Mullus spp,19573,Mullus spp,645268002.7
1983,294779,Oblada melanura,902,Oblada melanura,645268002.7
1983,294779,Pagellus acarne,206,Pagellus acarne,645268002.7
1983,294779,Pagellus bogaraveo,44,Pagellus bogaraveo,645268002.7
1983,294779,Pagellus spp,3183,Pagellus spp,645268002.7
1983,294779,Pagrus pagrus,1040,Pagrus pagrus,645268002.7
1983,294779,Pagrus spp,209,Pagrus spp,645268002.7
1983,294779,Plectorhinchus mediterraneus,57,Plectorhinchus mediterraneus,645268002.7
1983,294779,Sarpa salpa,1457,Sarpa salpa,645268002.7
1983,294779,Saurida undosquamis,93,Saurida undosquamis,645268002.7
1983,294779,Sciaena umbra,50,Sciaena umbra,645268002.7
1983,294779,Sciaenidae,815,Sciaenidae,645268002.7
1983,294779,Serranidae,1196,Serranidae,645268002.7
1983,294779,Siganus spp,23,Siganus spp,645268002.7
1983,294779,Sparidae,5837,Sparidae,645268002.7
1983,294779,Sparisoma cretense,26,Sparisoma cretense,645268002.7
1983,294779,Spondyliosoma cantharus,402,Spondyliosoma cantharus,645268002.7
1983,294779,Synodontidae,324,Synodontidae,645268002.7
1983,294779,Trachinus draco,1,Trachinus draco,645268002.7
1983,294779,Umbrina cirrosa,627,Umbrina cirrosa,645268002.7
1983,294779,Argentina spp,0,Argentina spp,645268002.7
1983,294779,Conger conger,1590,Conger conger,645268002.7
1983,294779,Eutrigla gurnardus,265,Eutrigla gurnardus,645268002.7
1983,294779,Lophius spp,5671,Lophius spp,645268002.7
1983,294779,Perciformes,304,Perciformes,645268002.7
1983,294779,Polyprion americanus,35,Polyprion americanus,645268002.7
1983,294779,Scorpaenidae,2119,Scorpaenidae,645268002.7
1983,294779,Triglidae,4933,Triglidae,645268002.7
1983,294779,Zeus faber,113,Zeus faber,645268002.7
1984,308619,Argyrosomus regius,431,Argyrosomus regius,659648793.8
1984,308619,Boops boops,23471,Boops boops,659648793.8
1984,308619,Dentex dentex,3555,Dentex dentex,659648793.8
1984,308619,Dentex macrophthalmus,104,Dentex macrophthalmus,659648793.8
1984,308619,Dicentrarchus punctatus,53,Dicentrarchus punctatus,659648793.8
1984,308619,Dicentrarchus spp,715,Dicentrarchus spp,659648793.8
1984,308619,Diplodus sargus,501,Diplodus sargus,659648793.8
1984,308619,Diplodus spp,3439,Diplodus spp,659648793.8
1984,308619,Epinephelus spp,1496,Epinephelus spp,659648793.8
1984,308619,Gobiidae,5942,Gobiidae,659648793.8
1984,308619,Lithognathus mormyrus,4,Lithognathus mormyrus,659648793.8
1984,308619,Liza saliens,6,Liza saliens,659648793.8
1984,308619,Mugilidae,14315,Mugilidae,659648793.8
1984,308619,Mullus spp,24832,Mullus spp,659648793.8
1984,308619,Oblada melanura,936,Oblada melanura,659648793.8
1984,308619,Pagellus acarne,204,Pagellus acarne,659648793.8
1984,308619,Pagellus bogaraveo,46,Pagellus bogaraveo,659648793.8
1984,308619,Pagellus spp,3436,Pagellus spp,659648793.8
1984,308619,Pagrus pagrus,1131,Pagrus pagrus,659648793.8
1984,308619,Pagrus spp,305,Pagrus spp,659648793.8
1984,308619,Plectorhinchus mediterraneus,50,Plectorhinchus mediterraneus,659648793.8
1984,308619,Sarpa salpa,1576,Sarpa salpa,659648793.8
1984,308619,Saurida undosquamis,230,Saurida undosquamis,659648793.8
1984,308619,Sciaena umbra,38,Sciaena umbra,659648793.8
1984,308619,Sciaenidae,1290,Sciaenidae,659648793.8
1984,308619,Serranidae,1567,Serranidae,659648793.8
1984,308619,Siganus spp,37,Siganus spp,659648793.8
1984,308619,Sparidae,5656,Sparidae,659648793.8
1984,308619,Sparisoma cretense,36,Sparisoma cretense,659648793.8
1984,308619,Spondyliosoma cantharus,403,Spondyliosoma cantharus,659648793.8
1984,308619,Synodontidae,136,Synodontidae,659648793.8
1984,308619,Trachinus draco,3,Trachinus draco,659648793.8
1984,308619,Umbrina cirrosa,292,Umbrina cirrosa,659648793.8
1984,308619,Argentina spp,0,Argentina spp,659648793.8
1984,308619,Conger conger,1435,Conger conger,659648793.8
1984,308619,Eutrigla gurnardus,379,Eutrigla gurnardus,659648793.8
1984,308619,Lophius spp,6102,Lophius spp,659648793.8
1984,308619,Perciformes,475,Perciformes,659648793.8
1984,308619,Polyprion americanus,38,Polyprion americanus,659648793.8
1984,308619,Scorpaenidae,2455,Scorpaenidae,659648793.8
1984,308619,Triglidae,5902,Triglidae,659648793.8
1984,308619,Zeus faber,111,Zeus faber,659648793.8
1985,328618,Argyrosomus regius,1044,Argyrosomus regius,712640958.1
1985,328618,Boops boops,28451,Boops boops,712640958.1
1985,328618,Dentex dentex,4706,Dentex dentex,712640958.1
1985,328618,Dentex macrophthalmus,81,Dentex macrophthalmus,712640958.1
1985,328618,Dicentrarchus punctatus,46,Dicentrarchus punctatus,712640958.1
1985,328618,Dicentrarchus spp,982,Dicentrarchus spp,712640958.1
1985,328618,Diplodus sargus,480,Diplodus sargus,712640958.1
1985,328618,Diplodus spp,3752,Diplodus spp,712640958.1
1985,328618,Epinephelus spp,1367,Epinephelus spp,712640958.1
1985,328618,Gobiidae,6877,Gobiidae,712640958.1
1985,328618,Lithognathus mormyrus,0,Lithognathus mormyrus,712640958.1
1985,328618,Liza saliens,1,Liza saliens,712640958.1
1985,328618,Mugilidae,13870,Mugilidae,712640958.1
1985,328618,Mullus spp,22765,Mullus spp,712640958.1
1985,328618,Oblada melanura,1156,Oblada melanura,712640958.1
1985,328618,Pagellus acarne,26,Pagellus acarne,712640958.1
1985,328618,Pagellus bogaraveo,41,Pagellus bogaraveo,712640958.1
1985,328618,Pagellus spp,4207,Pagellus spp,712640958.1
1985,328618,Pagrus pagrus,1823,Pagrus pagrus,712640958.1
1985,328618,Pagrus spp,310,Pagrus spp,712640958.1
1985,328618,Plectorhinchus mediterraneus,42,Plectorhinchus mediterraneus,712640958.1
1985,328618,Sarpa salpa,2034,Sarpa salpa,712640958.1
1985,328618,Saurida undosquamis,98,Saurida undosquamis,712640958.1
1985,328618,Sciaena umbra,282,Sciaena umbra,712640958.1
1985,328618,Sciaenidae,1178,Sciaenidae,712640958.1
1985,328618,Serranidae,1865,Serranidae,712640958.1
1985,328618,Siganus spp,361,Siganus spp,712640958.1
1985,328618,Sparidae,6208,Sparidae,712640958.1
1985,328618,Sparisoma cretense,13,Sparisoma cretense,712640958.1
1985,328618,Spondyliosoma cantharus,413,Spondyliosoma cantharus,712640958.1
1985,328618,Synodontidae,225,Synodontidae,712640958.1
1985,328618,Trachinus draco,0,Trachinus draco,712640958.1
1985,328618,Umbrina cirrosa,449,Umbrina cirrosa,712640958.1
1985,328618,Argentina spp,0,Argentina spp,712640958.1
1985,328618,Conger conger,1647,Conger conger,712640958.1
1985,328618,Eutrigla gurnardus,300,Eutrigla gurnardus,712640958.1
1985,328618,Lophius spp,6812,Lophius spp,712640958.1
1985,328618,Perciformes,318,Perciformes,712640958.1
1985,328618,Polyprion americanus,44,Polyprion americanus,712640958.1
1985,328618,Scorpaenidae,1916,Scorpaenidae,712640958.1
1985,328618,Triglidae,7368,Triglidae,712640958.1
1985,328618,Zeus faber,158,Zeus faber,712640958.1
1986,342202,Argyrosomus regius,1291,Argyrosomus regius,728631724
1986,342202,Boops boops,28913,Boops boops,728631724
1986,342202,Dentex dentex,4286,Dentex dentex,728631724
1986,342202,Dentex macrophthalmus,56,Dentex macrophthalmus,728631724
1986,342202,Dicentrarchus punctatus,198,Dicentrarchus punctatus,728631724
1986,342202,Dicentrarchus spp,1166,Dicentrarchus spp,728631724
1986,342202,Diplodus sargus,437,Diplodus sargus,728631724
1986,342202,Diplodus spp,3679,Diplodus spp,728631724
1986,342202,Epinephelus spp,1476,Epinephelus spp,728631724
1986,342202,Gobiidae,5736,Gobiidae,728631724
1986,342202,Lithognathus mormyrus,0,Lithognathus mormyrus,728631724
1986,342202,Liza saliens,6,Liza saliens,728631724
1986,342202,Mugilidae,13253,Mugilidae,728631724
1986,342202,Mullus spp,18821,Mullus spp,728631724
1986,342202,Oblada melanura,1314,Oblada melanura,728631724
1986,342202,Pagellus acarne,68,Pagellus acarne,728631724
1986,342202,Pagellus bogaraveo,36,Pagellus bogaraveo,728631724
1986,342202,Pagellus spp,4659,Pagellus spp,728631724
1986,342202,Pagrus pagrus,2230,Pagrus pagrus,728631724
1986,342202,Pagrus spp,333,Pagrus spp,728631724
1986,342202,Plectorhinchus mediterraneus,0,Plectorhinchus mediterraneus,728631724
1986,342202,Sarpa salpa,2065,Sarpa salpa,728631724
1986,342202,Saurida undosquamis,120,Saurida undosquamis,728631724
1986,342202,Sciaena umbra,120,Sciaena umbra,728631724
1986,342202,Sciaenidae,1024,Sciaenidae,728631724
1986,342202,Serranidae,2272,Serranidae,728631724
1986,342202,Siganus spp,248,Siganus spp,728631724
1986,342202,Sparidae,6480,Sparidae,728631724
1986,342202,Sparisoma cretense,12,Sparisoma cretense,728631724
1986,342202,Spondyliosoma cantharus,466,Spondyliosoma cantharus,728631724
1986,342202,Synodontidae,270,Synodontidae,728631724
1986,342202,Trachinus draco,0,Trachinus draco,728631724
1986,342202,Umbrina cirrosa,525,Umbrina cirrosa,728631724
1986,342202,Argentina spp,0,Argentina spp,728631724
1986,342202,Conger conger,1954,Conger conger,728631724
1986,342202,Eutrigla gurnardus,358,Eutrigla gurnardus,728631724
1986,342202,Lophius spp,6943,Lophius spp,728631724
1986,342202,Perciformes,238,Perciformes,728631724
1986,342202,Polyprion americanus,35,Polyprion americanus,728631724
1986,342202,Scorpaenidae,1958,Scorpaenidae,728631724
1986,342202,Triglidae,7837,Triglidae,728631724
1986,342202,Zeus faber,150,Zeus faber,728631724
1987,341466,Argyrosomus regius,740,Argyrosomus regius,843315431.5
1987,341466,Boops boops,26894,Boops boops,843315431.5
1987,341466,Dentex dentex,3848,Dentex dentex,843315431.5
1987,341466,Dentex macrophthalmus,73,Dentex macrophthalmus,843315431.5
1987,341466,Dicentrarchus punctatus,427,Dicentrarchus punctatus,843315431.5
1987,341466,Dicentrarchus spp,1035,Dicentrarchus spp,843315431.5
1987,341466,Diplodus sargus,460,Diplodus sargus,843315431.5
1987,341466,Diplodus spp,4000,Diplodus spp,843315431.5
1987,341466,Epinephelus spp,1456,Epinephelus spp,843315431.5
1987,341466,Gobiidae,6012,Gobiidae,843315431.5
1987,341466,Lithognathus mormyrus,0,Lithognathus mormyrus,843315431.5
1987,341466,Liza saliens,10,Liza saliens,843315431.5
1987,341466,Mugilidae,15717,Mugilidae,843315431.5
1987,341466,Mullus spp,19286,Mullus spp,843315431.5
1987,341466,Oblada melanura,1824,Oblada melanura,843315431.5
1987,341466,Pagellus acarne,59,Pagellus acarne,843315431.5
1987,341466,Pagellus bogaraveo,36,Pagellus bogaraveo,843315431.5
1987,341466,Pagellus spp,4561,Pagellus spp,843315431.5
1987,341466,Pagrus pagrus,1815,Pagrus pagrus,843315431.5
1987,341466,Pagrus spp,401,Pagrus spp,843315431.5
1987,341466,Plectorhinchus mediterraneus,0,Plectorhinchus mediterraneus,843315431.5
1987,341466,Sarpa salpa,2163,Sarpa salpa,843315431.5
1987,341466,Saurida undosquamis,120,Saurida undosquamis,843315431.5
1987,341466,Sciaena umbra,134,Sciaena umbra,843315431.5
1987,341466,Sciaenidae,1208,Sciaenidae,843315431.5
1987,341466,Serranidae,2076,Serranidae,843315431.5
1987,341466,Siganus spp,380,Siganus spp,843315431.5
1987,341466,Sparidae,9604,Sparidae,843315431.5
1987,341466,Sparisoma cretense,25,Sparisoma cretense,843315431.5
1987,341466,Spondyliosoma cantharus,402,Spondyliosoma cantharus,843315431.5
1987,341466,Synodontidae,633,Synodontidae,843315431.5
1987,341466,Trachinus draco,0,Trachinus draco,843315431.5
1987,341466,Umbrina cirrosa,396,Umbrina cirrosa,843315431.5
1987,341466,Argentina spp,0,Argentina spp,843315431.5
1987,341466,Conger conger,1606,Conger conger,843315431.5
1987,341466,Eutrigla gurnardus,103,Eutrigla gurnardus,843315431.5
1987,341466,Lophius spp,5949,Lophius spp,843315431.5
1987,341466,Perciformes,394,Perciformes,843315431.5
1987,341466,Polyprion americanus,23,Polyprion americanus,843315431.5
1987,341466,Scorpaenidae,1899,Scorpaenidae,843315431.5
1987,341466,Triglidae,9076,Triglidae,843315431.5
1987,341466,Zeus faber,288,Zeus faber,843315431.5
1988,342795,Argyrosomus regius,831,Argyrosomus regius,986391062.1
1988,342795,Boops boops,24078,Boops boops,986391062.1
1988,342795,Dentex dentex,3690,Dentex dentex,986391062.1
1988,342795,Dentex macrophthalmus,97,Dentex macrophthalmus,986391062.1
1988,342795,Dicentrarchus punctatus,709,Dicentrarchus punctatus,986391062.1
1988,342795,Dicentrarchus spp,1670,Dicentrarchus spp,986391062.1
1988,342795,Diplodus sargus,516,Diplodus sargus,986391062.1
1988,342795,Diplodus spp,4947,Diplodus spp,986391062.1
1988,342795,Epinephelus spp,1631,Epinephelus spp,986391062.1
1988,342795,Gobiidae,5781,Gobiidae,986391062.1
1988,342795,Lithognathus mormyrus,0,Lithognathus mormyrus,986391062.1
1988,342795,Liza saliens,12,Liza saliens,986391062.1
1988,342795,Mugilidae,14237,Mugilidae,986391062.1
1988,342795,Mullus spp,18452,Mullus spp,986391062.1
1988,342795,Oblada melanura,1870,Oblada melanura,986391062.1
1988,342795,Pagellus acarne,36,Pagellus acarne,986391062.1
1988,342795,Pagellus bogaraveo,0,Pagellus bogaraveo,986391062.1
1988,342795,Pagellus spp,3481,Pagellus spp,986391062.1
1988,342795,Pagrus pagrus,2127,Pagrus pagrus,986391062.1
1988,342795,Pagrus spp,289,Pagrus spp,986391062.1
1988,342795,Plectorhinchus mediterraneus,0,Plectorhinchus mediterraneus,986391062.1
1988,342795,Sarpa salpa,2207,Sarpa salpa,986391062.1
1988,342795,Saurida undosquamis,170,Saurida undosquamis,986391062.1
1988,342795,Sciaena umbra,453,Sciaena umbra,986391062.1
1988,342795,Sciaenidae,1562,Sciaenidae,986391062.1
1988,342795,Serranidae,1928,Serranidae,986391062.1
1988,342795,Siganus spp,165,Siganus spp,986391062.1
1988,342795,Sparidae,7272,Sparidae,986391062.1
1988,342795,Sparisoma cretense,20,Sparisoma cretense,986391062.1
1988,342795,Spondyliosoma cantharus,485,Spondyliosoma cantharus,986391062.1
1988,342795,Synodontidae,1073,Synodontidae,986391062.1
1988,342795,Trachinus draco,0,Trachinus draco,986391062.1
1988,342795,Umbrina cirrosa,716,Umbrina cirrosa,986391062.1
1988,342795,Argentina spp,0,Argentina spp,986391062.1
1988,342795,Conger conger,1795,Conger conger,986391062.1
1988,342795,Eutrigla gurnardus,595,Eutrigla gurnardus,986391062.1
1988,342795,Lophius spp,5155,Lophius spp,986391062.1
1988,342795,Perciformes,322,Perciformes,986391062.1
1988,342795,Polyprion americanus,20,Polyprion americanus,986391062.1
1988,342795,Scorpaenidae,1786,Scorpaenidae,986391062.1
1988,342795,Triglidae,9748,Triglidae,986391062.1
1988,342795,Zeus faber,443,Zeus faber,986391062.1
1989,359143,Argyrosomus regius,711,Argyrosomus regius,840150841.9
1989,359143,Boops boops,26253,Boops boops,840150841.9
1989,359143,Dentex dentex,3360,Dentex dentex,840150841.9
1989,359143,Dentex macrophthalmus,230,Dentex macrophthalmus,840150841.9
1989,359143,Dicentrarchus punctatus,1403,Dicentrarchus punctatus,840150841.9
1989,359143,Dicentrarchus spp,2135,Dicentrarchus spp,840150841.9
1989,359143,Diplodus sargus,660,Diplodus sargus,840150841.9
1989,359143,Diplodus spp,4208,Diplodus spp,840150841.9
1989,359143,Epinephelus spp,2005,Epinephelus spp,840150841.9
1989,359143,Gobiidae,4243,Gobiidae,840150841.9
1989,359143,Lithognathus mormyrus,24,Lithognathus mormyrus,840150841.9
1989,359143,Liza saliens,3,Liza saliens,840150841.9
1989,359143,Mugilidae,17911,Mugilidae,840150841.9
1989,359143,Mullus spp,18014,Mullus spp,840150841.9
1989,359143,Oblada melanura,1943,Oblada melanura,840150841.9
1989,359143,Pagellus acarne,145,Pagellus acarne,840150841.9
1989,359143,Pagellus bogaraveo,0,Pagellus bogaraveo,840150841.9
1989,359143,Pagellus spp,4228,Pagellus spp,840150841.9
1989,359143,Pagrus pagrus,2509,Pagrus pagrus,840150841.9
1989,359143,Pagrus spp,478,Pagrus spp,840150841.9
1989,359143,Plectorhinchus mediterraneus,0,Plectorhinchus mediterraneus,840150841.9
1989,359143,Sarpa salpa,2779,Sarpa salpa,840150841.9
1989,359143,Saurida undosquamis,157,Saurida undosquamis,840150841.9
1989,359143,Sciaena umbra,360,Sciaena umbra,840150841.9
1989,359143,Sciaenidae,828,Sciaenidae,840150841.9
1989,359143,Serranidae,1149,Serranidae,840150841.9
1989,359143,Siganus spp,141,Siganus spp,840150841.9
1989,359143,Sparidae,15141,Sparidae,840150841.9
1989,359143,Sparisoma cretense,33,Sparisoma cretense,840150841.9
1989,359143,Spondyliosoma cantharus,751,Spondyliosoma cantharus,840150841.9
1989,359143,Synodontidae,1559,Synodontidae,840150841.9
1989,359143,Trachinus draco,5,Trachinus draco,840150841.9
1989,359143,Umbrina cirrosa,492,Umbrina cirrosa,840150841.9
1989,359143,Argentina spp,0,Argentina spp,840150841.9
1989,359143,Conger conger,2204,Conger conger,840150841.9
1989,359143,Eutrigla gurnardus,1085,Eutrigla gurnardus,840150841.9
1989,359143,Lophius spp,4761,Lophius spp,840150841.9
1989,359143,Perciformes,506,Perciformes,840150841.9
1989,359143,Polyprion americanus,12,Polyprion americanus,840150841.9
1989,359143,Scorpaenidae,2099,Scorpaenidae,840150841.9
1989,359143,Triglidae,7477,Triglidae,840150841.9
1989,359143,Zeus faber,204,Zeus faber,840150841.9
1990,378685,Argyrosomus regius,342,Argyrosomus regius,894661355
1990,378685,Boops boops,24562,Boops boops,894661355
1990,378685,Dentex dentex,6825,Dentex dentex,894661355
1990,378685,Dentex macrophthalmus,177,Dentex macrophthalmus,894661355
1990,378685,Dicentrarchus punctatus,2997,Dicentrarchus punctatus,894661355
1990,378685,Dicentrarchus spp,1586,Dicentrarchus spp,894661355
1990,378685,Diplodus sargus,627,Diplodus sargus,894661355
1990,378685,Diplodus spp,3479,Diplodus spp,894661355
1990,378685,Epinephelus spp,3872,Epinephelus spp,894661355
1990,378685,Gobiidae,3532,Gobiidae,894661355
1990,378685,Lithognathus mormyrus,32,Lithognathus mormyrus,894661355
1990,378685,Liza saliens,1,Liza saliens,894661355
1990,378685,Mugilidae,20368,Mugilidae,894661355
1990,378685,Mullus spp,18891,Mullus spp,894661355
1990,378685,Oblada melanura,1812,Oblada melanura,894661355
1990,378685,Pagellus acarne,156,Pagellus acarne,894661355
1990,378685,Pagellus bogaraveo,70,Pagellus bogaraveo,894661355
1990,378685,Pagellus spp,3027,Pagellus spp,894661355
1990,378685,Pagrus pagrus,2552,Pagrus pagrus,894661355
1990,378685,Pagrus spp,1292,Pagrus spp,894661355
1990,378685,Plectorhinchus mediterraneus,0,Plectorhinchus mediterraneus,894661355
1990,378685,Sarpa salpa,2857,Sarpa salpa,894661355
1990,378685,Saurida undosquamis,164,Saurida undosquamis,894661355
1990,378685,Sciaena umbra,247,Sciaena umbra,894661355
1990,378685,Sciaenidae,803,Sciaenidae,894661355
1990,378685,Serranidae,2204,Serranidae,894661355
1990,378685,Siganus spp,132,Siganus spp,894661355
1990,378685,Sparidae,13534,Sparidae,894661355
1990,378685,Sparisoma cretense,15,Sparisoma cretense,894661355
1990,378685,Spicara maena,223,Spicara maena,894661355
1990,378685,Spondyliosoma cantharus,603,Spondyliosoma cantharus,894661355
1990,378685,Synodontidae,1623,Synodontidae,894661355
1990,378685,Trachinus draco,3,Trachinus draco,894661355
1990,378685,Umbrina cirrosa,709,Umbrina cirrosa,894661355
1990,378685,Argentina spp,0,Argentina spp,894661355
1990,378685,Conger conger,2273,Conger conger,894661355
1990,378685,Eutrigla gurnardus,1034,Eutrigla gurnardus,894661355
1990,378685,Lepidopus caudatus,0,Lepidopus caudatus,894661355
1990,378685,Lophius spp,3463,Lophius spp,894661355
1990,378685,Perciformes,547,Perciformes,894661355
1990,378685,Polyprion americanus,30,Polyprion americanus,894661355
1990,378685,Scorpaenidae,1981,Scorpaenidae,894661355
1990,378685,Triglidae,8180,Triglidae,894661355
1990,378685,Zeus faber,230,Zeus faber,894661355
1991,383365,Argyrosomus regius,1039,Argyrosomus regius,970160034.5
1991,383365,Boops boops,27818,Boops boops,970160034.5
1991,383365,Dentex dentex,4175,Dentex dentex,970160034.5
1991,383365,Dentex macrophthalmus,326,Dentex macrophthalmus,970160034.5
1991,383365,Dicentrarchus punctatus,293,Dicentrarchus punctatus,970160034.5
1991,383365,Dicentrarchus spp,1568,Dicentrarchus spp,970160034.5
1991,383365,Diplodus sargus,591,Diplodus sargus,970160034.5
1991,383365,Diplodus spp,3488,Diplodus spp,970160034.5
1991,383365,Epinephelus spp,1842,Epinephelus spp,970160034.5
1991,383365,Gobiidae,5155,Gobiidae,970160034.5
1991,383365,Lithognathus mormyrus,39,Lithognathus mormyrus,970160034.5
1991,383365,Liza saliens,7,Liza saliens,970160034.5
1991,383365,Mugilidae,23974,Mugilidae,970160034.5
1991,383365,Mullus spp,17700,Mullus spp,970160034.5
1991,383365,Oblada melanura,1209,Oblada melanura,970160034.5
1991,383365,Pagellus acarne,166,Pagellus acarne,970160034.5
1991,383365,Pagellus bogaraveo,59,Pagellus bogaraveo,970160034.5
1991,383365,Pagellus spp,3286,Pagellus spp,970160034.5
1991,383365,Pagrus pagrus,2198,Pagrus pagrus,970160034.5
1991,383365,Pagrus spp,331,Pagrus spp,970160034.5
1991,383365,Plectorhinchus mediterraneus,0,Plectorhinchus mediterraneus,970160034.5
1991,383365,Sarpa salpa,2503,Sarpa salpa,970160034.5
1991,383365,Saurida undosquamis,138,Saurida undosquamis,970160034.5
1991,383365,Sciaena umbra,254,Sciaena umbra,970160034.5
1991,383365,Sciaenidae,819,Sciaenidae,970160034.5
1991,383365,Serranidae,598,Serranidae,970160034.5
1991,383365,Siganus spp,117,Siganus spp,970160034.5
1991,383365,Sparidae,12909,Sparidae,970160034.5
1991,383365,Sparisoma cretense,29,Sparisoma cretense,970160034.5
1991,383365,Spicara maena,374,Spicara maena,970160034.5
1991,383365,Spondyliosoma cantharus,687,Spondyliosoma cantharus,970160034.5
1991,383365,Synodontidae,1490,Synodontidae,970160034.5
1991,383365,Trachinus draco,6,Trachinus draco,970160034.5
1991,383365,Umbrina cirrosa,479,Umbrina cirrosa,970160034.5
1991,383365,Argentina spp,0,Argentina spp,970160034.5
1991,383365,Conger conger,2189,Conger conger,970160034.5
1991,383365,Eutrigla gurnardus,991,Eutrigla gurnardus,970160034.5
1991,383365,Lepidopus caudatus,248,Lepidopus caudatus,970160034.5
1991,383365,Lophius spp,4326,Lophius spp,970160034.5
1991,383365,Perciformes,749,Perciformes,970160034.5
1991,383365,Polyprion americanus,24,Polyprion americanus,970160034.5
1991,383365,Scorpaenidae,2716,Scorpaenidae,970160034.5
1991,383365,Triglidae,8316,Triglidae,970160034.5
1991,383365,Zeus faber,302,Zeus faber,970160034.5
1992,397878,Argyrosomus regius,1032,Argyrosomus regius,952153040.5
1992,397878,Boops boops,27622,Boops boops,952153040.5
1992,397878,Dentex dentex,5305,Dentex dentex,952153040.5
1992,397878,Dentex macrophthalmus,282,Dentex macrophthalmus,952153040.5
1992,397878,Dicentrarchus punctatus,98,Dicentrarchus punctatus,952153040.5
1992,397878,Dicentrarchus spp,1716,Dicentrarchus spp,952153040.5
1992,397878,Diplodus sargus,630,Diplodus sargus,952153040.5
1992,397878,Diplodus spp,3964,Diplodus spp,952153040.5
1992,397878,Epinephelus spp,1980,Epinephelus spp,952153040.5
1992,397878,Gobiidae,2814,Gobiidae,952153040.5
1992,397878,Lithognathus mormyrus,54,Lithognathus mormyrus,952153040.5
1992,397878,Liza saliens,5,Liza saliens,952153040.5
1992,397878,Mugil soiuy,36,Mugil soiuy,952153040.5
1992,397878,Mugilidae,23138,Mugilidae,952153040.5
1992,397878,Mullus spp,19636,Mullus spp,952153040.5
1992,397878,Oblada melanura,1955,Oblada melanura,952153040.5
1992,397878,Pagellus acarne,242,Pagellus acarne,952153040.5
1992,397878,Pagellus bogaraveo,43,Pagellus bogaraveo,952153040.5
